X	seqnames	start	end	width	strand	Conc	Conc_WT	Conc_MUTANT	Fold	p.value	FDR
81023	chr3	160641441	160641941	501	*	5.79539422525624	6.71124454505326	2.65385911764878	4.05738542740447	3.29523004114743e-13	4.71092020889027e-10
79918	chr3	140528978	140529478	501	*	6.12736639661459	6.96255908305961	3.91583290572015	3.04672617733946	3.30111368313539e-13	4.71092020889027e-10
111919	chr8	29085737	29086237	501	*	5.92557261460627	6.78911827640905	3.45560696004458	3.33351131636448	3.33659800873867e-13	4.71092020889027e-10
32340	chr13	49238593	49239093	501	*	5.89974318005654	6.76956397628235	3.36494751014976	3.40461646613259	3.36545619790525e-13	4.71092020889027e-10
76843	chr3	54891482	54891982	501	*	5.91516849459311	6.7791367684904	3.44093572317195	3.33820104531845	3.47303110059868e-13	4.80282142049021e-10
105798	chr7	28685794	28686294	501	*	6.21542553780399	7.02745672071658	4.18226030046161	2.84519642025498	3.50821352585554e-13	4.80282142049021e-10
23434	chr11	103923534	103924034	501	*	5.82039611918938	6.73848448145859	2.64107995053307	4.09740453092553	3.56470777318087e-13	4.82711803359398e-10
1714	chr1	24294917	24295417	501	*	5.84396420597772	6.73504626597507	3.06239497377774	3.67265129219733	3.70337796899752e-13	4.96097344898581e-10
104969	chr7	17600217	17600717	501	*	5.80172033647893	6.74142701098935	2.19105440432063	4.55037260666872	3.9899475166613e-13	5.28799629333172e-10
105398	chr7	24477766	24478266	501	*	5.84731171613597	6.73110882688818	3.1555517078489	3.57555711903928	4.21610204613924e-13	5.48039188443261e-10
92434	chr5	95698220	95698720	501	*	6.11527770224287	6.93200007361327	4.04794512410898	2.88405494950429	4.22309678767653e-13	5.48039188443261e-10
17913	chr10	118798084	118798584	501	*	5.84201921566533	6.79431155994001	1.89982935496569	4.89448220497432	4.30571334401273e-13	5.53000076402526e-10
95189	chr5	154092327	154092827	501	*	5.80613520859893	6.70271941142988	2.95249828749418	3.75022112393569	4.39350393848805e-13	5.58517463429367e-10
10975	chr1	221718328	221718828	501	*	5.89257846444839	6.85350846886719	1.66652608204708	5.18698238682011	4.4470982883277e-13	5.59620153392074e-10
117044	chr9	17630538	17631038	501	*	5.82041877332388	6.7705131680351	1.94211720273342	4.82839596530168	4.72348641716514e-13	5.7902753792589e-10
99301	chr6	45986896	45987396	501	*	5.78218058277571	6.69414360172068	2.70387303958399	3.99027056213668	4.7300515039183e-13	5.7902753792589e-10
26867	chr12	52442600	52443100	501	*	6.08880657900364	6.90994427320492	3.98845417693444	2.92149009627048	4.74075572265761e-13	5.7902753792589e-10
99275	chr6	45655787	45656287	501	*	5.76542715932477	6.68805583912371	2.50609071512568	4.18196512399802	4.78781031668824e-13	5.7909727870227e-10
26764	chr12	51371392	51371892	501	*	6.52236219807727	7.2745451035793	4.85880814153956	2.41573696203974	5.45720562376768e-13	6.5371551328327e-10
93237	chr5	117486913	117487413	501	*	5.78211672791055	6.72022158613917	2.20848341138416	4.51173817475501	5.69141881826132e-13	6.75278712188393e-10
64272	chr2	172783061	172783561	501	*	5.85112839515252	6.72616833898094	3.25987185748661	3.46629648149433	6.25865595425632e-13	7.35575110789818e-10
16244	chr10	90930267	90930767	501	*	6.21997056886342	7.00724039389745	4.35324245588513	2.65399793801232	6.7414489660331e-13	7.84912573492869e-10
99213	chr6	44667302	44667802	501	*	5.9510896872498	6.80137854319809	3.608368529773	3.19301001342509	6.81112420981406e-13	7.85682097391524e-10
104140	chr7	1156638	1157138	501	*	6.07433227389971	6.90163392910365	3.92640415809429	2.97522977100935	6.94066208151794e-13	7.93279470438153e-10
12141	chr1	245969293	245969793	501	*	5.77929096048588	6.72716061222921	1.96280520726299	4.76435540496622	7.3307243561405e-13	8.30244519102127e-10
26719	chr12	50786752	50787252	501	*	6.07026566134802	6.90645068591136	3.85050590726666	3.05594477864469	7.46907357243468e-13	8.38292481736473e-10
23413	chr11	103581719	103582219	501	*	5.81537739496986	6.70572856350675	3.04309616585613	3.66263239765062	7.61348573908559e-13	8.43388170894892e-10
68212	chr20	11791711	11792211	501	*	5.98985719578917	6.839408997078	3.65385911764878	3.18554987942922	7.64987143393638e-13	8.43388170894892e-10
23925	chr11	114294995	114295495	501	*	5.78778430360657	6.69312112823395	2.81089226763094	3.88222886060301	7.79918779278724e-13	8.5230755650283e-10
6268	chr1	111821010	111821510	501	*	5.86038554655122	6.73701096302831	3.25148858276823	3.48552238026007	8.06497014497314e-13	8.73688735331216e-10
97911	chr6	22828197	22828697	501	*	5.73065079307952	6.65931392216685	2.35715470201227	4.30215922015458	8.26852830165308e-13	8.8669169586146e-10
84408	chr4	53119622	53120122	501	*	5.79573456033121	6.68296543064553	3.06239497377774	3.62057045686778	8.3273475422248e-13	8.8669169586146e-10
103987	chr6	168755887	168756387	501	*	5.76397404211068	6.68652262154463	2.50609071512568	4.18043190641895	8.65875186741947e-13	9.14166073216089e-10
11965	chr1	242086533	242087033	501	*	6.37040343959884	7.12715845552029	4.68220497316946	2.44495348235084	8.79042427702699e-13	9.2026877887084e-10
1713	chr1	24266280	24266780	501	*	6.17346250343937	6.96675995504326	4.26820669960853	2.69855325543472	9.97660993644275e-13	1.03574670207665e-9
81603	chr3	176469743	176470243	501	*	6.16946591110277	6.96214671251012	4.26820669960853	2.69394001290158	1.07304646068872e-12	1.10480331503357e-9
41693	chr15	88736160	88736660	501	*	5.76092508632396	6.6556815108309	2.93166087790947	3.72402063292142	1.08498457266764e-12	1.10793822170087e-9
50128	chr17	78592287	78592787	501	*	5.71371577401484	6.63263415019113	2.52011724756955	4.11251690262157	1.09810027346947e-12	1.11221487942358e-9
59534	chr2	53353360	53353860	501	*	5.93671318084672	6.9068917391178	1.32555558864035	5.58133615047745	1.11581085333075e-12	1.12103896708708e-9
91654	chr5	78638346	78638846	501	*	5.74742606367839	6.64838913547672	2.83353486853839	3.81485426693833	1.13617280260394e-12	1.13110320173587e-9
105135	chr7	19944740	19945240	501	*	5.85064500246572	6.72715355909506	3.24305630929189	3.48409724980317	1.14398667066984e-12	1.13110320173587e-9
39439	chr15	55823134	55823634	501	*	5.78509913823289	6.67067613260911	3.07194842377885	3.59872770883025	1.1714660343008e-12	1.14442336625385e-9
113405	chr8	73136121	73136621	501	*	5.91679169837563	6.76475365475365	3.59517811698549	3.16957553776816	1.17583091226184e-12	1.14442336625385e-9
115110	chr8	118256844	118257344	501	*	5.7913165873392	6.68601602482736	2.96280520726299	3.72321081756437	1.23784773448129e-12	1.19544425278615e-9
72595	chr22	25488122	25488622	501	*	5.82154133834431	6.69464735299193	3.25148858276823	3.4431587702237	1.27448542186367e-12	1.22135898723998e-9
68503	chr20	20814640	20815140	501	*	5.71108301806484	6.64838913547672	2.1555517078489	4.49283742762782	1.28556467531049e-12	1.22257200622027e-9
104931	chr7	17130235	17130735	501	*	5.80877202299058	6.75845476696475	1.94211720273342	4.81633756423133	1.33764057747601e-12	1.26245909683742e-9
59713	chr2	55843083	55843583	501	*	5.72447888753563	6.65203250061631	2.37269845099083	4.27933404962548	1.3570299271068e-12	1.27058527452526e-9
117271	chr9	27261503	27262003	501	*	5.77189051279831	6.69564711929259	2.49192647040524	4.20372064888735	1.36664841979423e-12	1.27058527452526e-9
76870	chr3	55191832	55192332	501	*	6.17597542223248	6.97093671722319	4.25987185748661	2.71106485973658	1.48366612853802e-12	1.3643746494337e-9
16611	chr10	96673639	96674139	501	*	5.79235049304516	6.73994950557066	1.98320073836192	4.75674876720874	1.48943219530252e-12	1.3643746494337e-9
4243	chr1	59994816	59995316	501	*	5.75429099051548	6.66448095349689	2.70387303958399	3.9606079139129	1.57957708781992e-12	1.43638900129704e-9
78444	chr3	112688027	112688527	501	*	5.89598257668826	6.75507770811762	3.47013050102738	3.28494720709024	1.63200137847705e-12	1.46552482576439e-9
55431	chr19	41031944	41032444	501	*	5.70097457625856	6.62892630256861	2.34144165737314	4.28748464519547	1.63542451058982e-12	1.46552482576439e-9
93159	chr5	115366193	115366693	501	*	5.77125333573714	6.6556815108309	3.07194842377885	3.58373308705204	1.65696677870845e-12	1.46552482576439e-9
11347	chr1	227763973	227764473	501	*	5.71091128694108	6.61989902161445	2.67908279689963	3.94081622471482	1.65867187157575e-12	1.46552482576439e-9
118786	chr9	86127342	86127842	501	*	6.08728146405201	6.89681357789283	4.07194842377885	2.82486515411398	1.67610358563835e-12	1.4682675903909e-9
62772	chr2	137928728	137929648	921	*	5.7722696223036	6.66551655939048	2.96280520726299	3.70271135212749	1.68534740791853e-12	1.4682675903909e-9
87065	chr4	128384034	128384534	501	*	6.08509750240812	6.89768265851836	4.04794512410898	2.84973753440938	1.94376956079666e-12	1.67608530160631e-9
65454	chr2	200662650	200663150	501	*	5.79356411650803	6.68295815810329	3.03334908109907	3.64960907700422	1.95079802484259e-12	1.67608530160631e-9
68211	chr20	11777771	11778271	501	*	5.71856453690673	6.61989902161445	2.79943629468614	3.82046272692831	2.11053762703751e-12	1.80091019256137e-9
66164	chr2	215619115	215619615	501	*	5.79876828519654	6.75555371369833	1.71611022780601	5.03944348589233	2.2878593630233e-12	1.93649771901697e-9
65996	chr2	209495941	209496441	501	*	5.70060509690709	6.60973925791212	2.66652608204708	3.94321317586504	2.30052465796961e-12	1.93649771901697e-9
10764	chr1	216182896	216183866	971	*	6.00694084644907	6.83251319700685	3.8725399028842	2.95997329412265	2.40235888959323e-12	2.00864612633835e-9
79730	chr3	138082462	138082962	501	*	6.09540700531153	6.89328800949856	4.1600376185838	2.73325039091476	2.51458366486156e-12	2.07928195173894e-9
46417	chr17	15645653	15646153	501	*	5.98580131325513	6.80934838515825	3.86706287242761	2.94228551273064	2.52022037640234e-12	2.07928195173894e-9
111395	chr8	19228734	19229234	501	*	5.70786917177737	6.60597969277494	2.83353486853839	3.77244482423655	3.14658470658543e-12	2.57897808770473e-9
89039	chr4	177484514	177485014	501	*	5.69025264273783	6.59788482883361	2.67908279689963	3.91880203193398	3.344136596592e-12	2.72297961660149e-9
24889	chr12	4433464	4433964	501	*	5.75704392358275	6.65150621186497	2.93166087790947	3.7198453339555	3.37442421874236e-12	2.72979963373469e-9
98872	chr6	41226727	41227227	501	*	5.65986479106892	6.58484560924346	2.35715470201227	4.2276909072312	3.4252657368068e-12	2.75305181133631e-9
86511	chr4	114782839	114783339	501	*	5.6853831685581	6.58266999764211	2.8222579886049	3.76041200903722	3.47583634816246e-12	2.76432813544872e-9
96843	chr6	3612228	3612728	501	*	5.77856083966468	6.65723303279829	3.1465378228435	3.5106952099548	3.48367341139859e-12	2.76432813544872e-9
68161	chr20	10660113	10660613	501	*	5.66466578236684	6.57059010175447	2.67908279689963	3.89150730485484	3.53368246006338e-12	2.77927495596757e-9
95060	chr5	151040207	151040707	501	*	6.1387112335246	6.92855341889435	4.25568630935575	2.6728671095386	3.54712771609511e-12	2.77927495596757e-9
28681	chr12	92080447	92080947	501	*	5.68496404886757	6.60220261362962	2.52011724756955	4.08208536606006	3.88813216629072e-12	3.02742120880415e-9
11971	chr1	242147132	242147632	501	*	5.68130958639523	6.59084268782152	2.64107995053307	3.94976273728845	4.04822845713655e-12	3.13249906471136e-9
42166	chr15	98943673	98944173	501	*	5.84052804056425	6.6976733711445	3.43354377403268	3.26412959711182	4.14258482785597e-12	3.18572444715509e-9
105761	chr7	28065868	28066368	501	*	6.03583307479998	6.8616384783848	3.89961743605912	2.96202104232568	4.18297069011437e-12	3.1970470646941e-9
102187	chr6	133609557	133610057	501	*	5.67774991378866	6.62255640415359	1.94211720273342	4.68043920142017	4.27610493248529e-12	3.24830139386555e-9
83883	chr4	38275351	38275851	501	*	5.67265850411063	6.61563395408003	1.98320073836192	4.6324332157181	4.46585309775732e-12	3.3706698565328e-9
94837	chr5	149002015	149002515	501	*	5.71580588588183	6.61776045522085	2.78788862495935	3.82987183026149	4.49130442189776e-12	3.3706698565328e-9
71290	chr21	29114743	29115243	501	*	5.9399021007228	6.76330673728491	3.8222579886049	2.94104874868001	4.66615223762346e-12	3.48092162823574e-9
112331	chr8	38793023	38793523	501	*	5.64339630161787	6.55729275639273	2.53400871979596	4.02328403659677	4.98666754209545e-12	3.69788112536782e-9
46097	chr17	5526742	5527242	501	*	5.68947512890876	6.58539678128933	2.84472428553214	3.74067249575719	5.15221933927247e-12	3.79048315112601e-9
61437	chr2	96665094	96665594	501	*	5.79224196266842	6.65307707776415	3.34931957182206	3.30375750594209	5.17239495341522e-12	3.79048315112601e-9
92851	chr5	107542387	107542887	501	*	5.66356339652686	6.56007580160859	2.81089226763094	3.74918353397765	5.26514839348812e-12	3.82739761379406e-9
99438	chr6	52352386	52352886	501	*	6.35504543200712	7.1211372928508	4.61491878562893	2.50621850722187	5.28421179451584e-12	3.82739761379406e-9
78179	chr3	99931023	99931523	501	*	5.80630168683011	6.65983737090859	3.43354377403268	3.22629359687591	5.38534625567782e-12	3.87691322677138e-9
42269	chr15	101069009	101069509	501	*	6.09269500630895	6.88133867348894	4.21728964503635	2.66404902845259	5.41481366707781e-12	3.87691322677138e-9
103126	chr6	150195965	150196465	501	*	5.62585600219472	6.55840820446402	2.1734122622595	4.38499594220452	5.48000793618258e-12	3.90117067827178e-9
22899	chr11	86515685	86516185	501	*	5.69147690581373	6.60166552023313	2.64107995053307	3.96058556970006	5.54938936391676e-12	3.91699194268356e-9
115911	chr8	133033275	133033775	501	*	5.6753194541189	6.60112052980546	2.35715470201227	4.2439658277932	5.56511485583669e-12	3.91699194268356e-9
120335	chr9	116653623	116654123	501	*	5.67207704416436	6.56837712221163	2.8222579886049	3.74611913360674	5.64132235189448e-12	3.94832348270431e-9
106458	chr7	40808498	40808998	501	*	5.64024665247701	6.55394918111517	2.53400871979596	4.01994046131921	5.73120812527364e-12	3.98882480142299e-9
44744	chr16	72380249	72380749	501	*	5.82785902886993	6.67427103282202	3.52011724756955	3.15415378525246	5.85931205867932e-12	4.05532753101293e-9
95571	chr5	160556194	160556694	501	*	5.61627774682963	6.54836992264159	2.1734122622595	4.37495766038209	6.17691732725684e-12	4.2476160847118e-9
5563	chr1	94527281	94527781	501	*	6.12861568049019	6.90820164771537	4.30933311338509	2.59886853433028	6.20532928309732e-12	4.2476160847118e-9
105755	chr7	28041348	28041848	501	*	5.65920861760308	6.56561006007999	2.66652608204708	3.89908397803291	6.59947650853193e-12	4.49272886835747e-9
69066	chr20	35467509	35468009	501	*	6.22089649578764	6.99702499496757	4.42238434738845	2.57464064757912	6.71475660293746e-12	4.54636463233995e-9
34089	chr13	108859575	108860075	501	*	5.82788438142841	6.67273041171125	3.53400871979596	3.1387216919153	6.84151472947019e-12	4.60714998114663e-9
105258	chr7	22673232	22673732	501	*	5.62532007542655	6.55784662253931	2.1734122622595	4.38443436027981	6.93213898832274e-12	4.64307960916255e-9
44992	chr16	78257036	78257536	501	*	5.78351597180009	6.64105971208442	3.37269845099083	3.26836126109359	6.96962033782425e-12	4.64322070217371e-9
28117	chr12	71710204	71710704	501	*	6.15583831606011	6.9418240775033	4.29716608640798	2.64465799109532	7.02091605939028e-12	4.65094677549809e-9
64100	chr2	170525440	170525940	501	*	5.61641775025652	6.52863845724148	2.53400871979596	3.99462973744553	7.06931312667182e-12	4.65094677549809e-9
74888	chr3	16474202	16474702	501	*	5.63859871193849	6.58102052322331	1.96280520726299	4.61821531596033	7.09321555730518e-12	4.65094677549809e-9
