X	seqnames	start	end	width	strand	Conc	Conc_WT	Conc_MUTANT	Fold	p.value	FDR
113645	chr8	80823277	80823777	501	*	5.35579767689093	4.2748868456694	5.96675254960689	-1.69186570393749	7.0472380592347e-5	8.94923568184966e-4
91449	chr5	76331796	76332296	501	*	5.69815523281217	4.76572661695628	6.25987185748661	-1.49414524053033	7.183349123446e-5	9.07247381536928e-4
57084	chr2	8581497	8581997	501	*	6.11062645306501	5.33454420018845	6.61249824922858	-1.27795404904013	7.26701276680387e-5	9.14938572512576e-4
92642	chr5	103588724	103589224	501	*	6.04658140649497	5.24893642574777	6.55725223005289	-1.30831580430513	7.42940179897889e-5	9.30306870558438e-4
44128	chr16	57366539	57367039	501	*	5.12703508240748	3.9208113778847	5.7746704970908	-1.8538591192061	7.63271837165233e-5	9.49226880243375e-4
116189	chr8	143207232	143207732	501	*	6.15740377638896	5.35774041571678	6.66888880594999	-1.31114839023321	8.10298789861332e-5	9.95835390546656e-4
113654	chr8	80897062	80897562	501	*	5.9631405322194	5.12229331750223	6.49089590513403	-1.3686025876318	8.72718588876193e-5	0.00105519103510795
76978	chr3	56255195	56255695	501	*	5.35643454336925	4.27757934439101	5.96675254960689	-1.68917320521588	8.8550916357694e-5	0.00106658531133675
35616	chr14	55195108	55195608	501	*	6.05327961798421	5.24481465165473	6.56829656948654	-1.32348191783181	8.90946863681073e-5	0.0010717946236409
78664	chr3	116392413	116392913	501	*	6.00751683846253	5.19418787477748	6.52447271851163	-1.33028484373414	9.00065087359557e-5	0.00107984407404026
74151	chr22	49968229	49968729	501	*	6.72099467298491	6.1252858960167	7.14137544131304	-1.01608954529634	9.03888311431849e-5	0.00108328340285225
55683	chr19	43252295	43252795	501	*	6.10513519758309	5.343603186461	6.60096376746358	-1.25736058100258	9.15774039818957e-5	0.00109436974249099
67216	chr2	234296128	234296628	501	*	5.69824757019156	4.79243689924152	6.25039569283479	-1.45795879359327	9.29063501584032e-5	0.00110643017006826
116239	chr8	143958316	143958816	501	*	6.52893199761942	5.8768938781424	6.97637297158971	-1.09947909344732	1.04931661474304e-4	0.00121502847087371
98579	chr6	36692059	36692559	501	*	5.74589308223663	4.80000144285758	6.31235890447813	-1.51235746162056	1.05183459220682e-4	0.00121658718161469
8431	chr1	172414661	172415161	501	*	6.35843685585421	5.67530694866709	6.82016171722691	-1.14485476855981	1.0574972872103e-4	0.00122147996562817
87017	chr4	127904695	127905195	501	*	5.13674909853215	3.96510260457709	5.7746704970908	-1.80956789251371	1.07312335168475e-4	0.00123479061860384
91343	chr5	75032428	75032928	501	*	6.75211239538624	6.16234553617574	7.16954608752666	-1.00720055135092	1.08236944989397e-4	0.00124324791109387
88641	chr4	165760056	165760556	501	*	6.25789514182651	5.55340177228	6.72917839842746	-1.17577662614746	1.08990470312631e-4	0.00125005908506886
10057	chr1	205430766	205431266	501	*	6.07720984496541	5.31887023189167	6.57170090903382	-1.25283067714215	1.10650147800616e-4	0.00126420635208626
1199	chr1	16970135	16970635	501	*	6.72980401507243	6.13352619712461	7.15046606552123	-1.01693986839662	1.11473172662548e-4	0.00127209300389052
40926	chr15	75328632	75329132	501	*	5.68660408206696	4.79243689924152	6.23449044681797	-1.44205354757645	1.17728311647046e-4	0.00132686732257671
31623	chr13	32470418	32470918	501	*	5.09526157210747	3.91385595223469	5.73595495867555	-1.82209900644086	1.17813489271579e-4	0.00132724486324034
13750	chr10	29366945	29367445	501	*	6.78336685106085	6.18988597047093	7.20264475295664	-1.01275878248571	1.25303612165278e-4	0.00139491102735792
65553	chr2	201761059	201761559	501	*	5.41383089856016	4.39183229191635	6.00605235199393	-1.61422006007758	1.27969579893717e-4	0.00141774817543257
14175	chr10	35214409	35214909	501	*	5.55518240528231	4.61350431389528	6.12016830127436	-1.50666398737907	1.29344929280175e-4	0.00142904581719169
56934	chr19	58536761	58537261	501	*	5.09981263389688	3.94482185908867	5.73294708313058	-1.78812522404191	1.29575489652304e-4	0.00143146617685321
45100	chr16	81442512	81443012	501	*	6.2527345607861	5.53996036943841	6.72766816368651	-1.18770779424809	1.29886927785366e-4	0.00143401953932174
72247	chr22	20180423	20180923	501	*	6.16953687396408	5.44090518842187	6.65137723581053	-1.21047204738866	1.37104258474456e-4	0.00149750882211171
80910	chr3	159562044	159562544	501	*	6.38969504414595	5.72865126655037	6.8413196612733	-1.11266839472293	1.39959800091593e-4	0.00151937363673848
76016	chr3	42649950	42650450	501	*	6.37484120206836	5.67017861440433	6.84619935595586	-1.17602074155153	1.40391764600681e-4	0.00152180861617658
104847	chr7	15608632	15609132	501	*	4.02347819377292	2.0242424627746902	4.83072390148627	-2.80648143871158	1.4063680756038e-4	0.00152393442834475
86775	chr4	122899649	122900149	501	*	6.71649131324122	6.13127381502551	7.13165629436771	-1.0003824793422	1.41900887296428e-4	0.0015353048197955
28918	chr12	95593506	95594006	501	*	5.12787727880557	3.98175659770828	5.75843319502712	-1.77667659731884	1.4263805615692e-4	0.00154179848059871
83665	chr4	25922337	25922837	501	*	5.01859533678465	3.79431829227348	5.67118559451431	-1.87686730224084	1.53016881537869e-4	0.00162937180436597
58768	chr2	39403564	39404064	501	*	6.34760563972711	5.67838105829287	6.80299774139561	-1.12461668310273	1.54879498398452e-4	0.00164353005025362
83204	chr4	6777809	6778309	501	*	6.15237790769627	5.43242146744147	6.63045325772057	-1.1980317902791	1.60278021115461e-4	0.00168930593473649
90663	chr5	59337236	59337736	501	*	4.17902747286619	2.42635083584396	4.94731708238582	-2.52096624654186	1.61192341337082e-4	0.00169664608618748
14272	chr10	43386741	43387241	501	*	6.42102348253301	5.74536428687273	6.87935707977487	-1.13399279290214	1.64227703300088e-4	0.00172031039307393
59828	chr2	58578581	58579081	501	*	6.33903035827325	5.67632750916403	6.79142154831029	-1.11509403914627	1.6476048594543e-4	0.00172458629638444
110835	chr7	151554058	151554558	501	*	6.05108517921201	5.30568353885464	6.54011240846105	-1.23442886960641	1.6630137668889e-4	0.00173640727072943
104340	chr7	4957660	4958160	501	*	6.52546665368444	5.9121242525273	6.95448745943663	-1.04236320690933	1.67383751285908e-4	0.00174521969998238
23285	chr11	102228641	102229141	501	*	4.97048599364422	3.76380754104676	5.61824718968854	-1.85443964864178	1.74601943085173e-4	0.00180545191496464
29900	chr12	111328102	111328602	501	*	5.65699863535975	4.77914357201056	6.19883470030909	-1.41969112829853	1.76078488306807e-4	0.00181649835638874
116590	chr9	4332174	4332674	501	*	5.57883145020476	4.61991421651097	6.14983554170036	-1.52992132518939	1.83920598986721e-4	0.00187687452857059
54735	chr19	27691915	27692415	501	*	6.41220851465241	5.77243702116634	6.85388894704056	-1.08145192587423	1.89097123141632e-4	0.00191683553279965
111157	chr8	636560	637060	501	*	4.79383577640586	3.49300483514759	5.46658483303577	-1.97357999788818	1.93092124330862e-4	0.001947733689404
60217	chr2	64615729	64616229	501	*	5.32359391678953	4.30170201789016	5.91578051333699	-1.61407849544683	1.9644201911498e-4	0.00197314707597866
60220	chr2	64630079	64630579	501	*	6.59674132993083	5.97926598375478	7.0277645488227	-1.04849856506792	1.97703378389926e-4	0.00198118440984519
74117	chr22	49413603	49414103	501	*	5.13298419513255	4.02424246277469	5.75244577911558	-1.72820331634089	1.98808152404638e-4	0.00198865886762168
106725	chr7	45084539	45085039	501	*	5.83149925812492	5.02103253426157	6.34731527475737	-1.3262827404958	2.01496868047325e-4	0.00200787298995925
105061	chr7	18558902	18559402	501	*	5.48380212946632	4.54108126985253	6.04915482145238	-1.50807355159985	2.0207435306112e-4	0.0020120955664059
33775	chr13	98537172	98537672	501	*	5.06784722574757	3.94482185908867	5.69159236780357	-1.74677050871489	2.02375128440498e-4	0.00201455020984783
91916	chr5	82911884	82912384	501	*	5.90842768750396	5.12829364430606	6.41196705234911	-1.28367340804304	2.04757609683293e-4	0.00203355450988157
104652	chr7	8176283	8176783	501	*	5.88414201681372	5.09341855757172	6.39200854664211	-1.29858998907039	2.0761297911182e-4	0.0020549470591605
28945	chr12	95768656	95769156	501	*	5.76472923952969	4.92253268776811	6.29300682622658	-1.37047413845847	2.0800087715091e-4	0.00205821741670672
122415	chrX	31554933	31555903	971	*	5.62313085704457	4.69463292517192	6.18344954423996	-1.48881661906804	2.08022755756571e-4	0.00205827042609081
23771	chr11	111591033	111591533	501	*	5.607655331275	4.72270768563681	6.15213362191594	-1.42942593627914	2.08773035108929e-4	0.00206339972129357
67482	chr2	238107141	238107641	501	*	6.40842432165607	5.77243702116634	6.84831306284753	-1.07587604168119	2.14004052489663e-4	0.00210192674733638
2307	chr1	30933304	30933804	501	*	6.0056330539529	5.25854738949396	6.49537541665873	-1.23682802716478	2.16665942790904e-4	0.002121922048164
101092	chr6	109350836	109351336	501	*	4.85382820285351	3.60492346974978	5.51305176517445	-1.90812829542467	2.1667700813703e-4	0.002121922048164
7597	chr1	156921641	156922141	501	*	6.24039952683849	5.51153637030517	6.722339902106	-1.21080353180083	2.28898238284458e-4	0.00221503584151904
47823	chr17	43648536	43649036	501	*	6.26809006017953	5.56785091484101	6.73748619106144	-1.16963527622043	2.29588392948602e-4	0.00221895667819471
40292	chr15	66895263	66895763	501	*	6.16706077757715	5.47664458905949	6.63206870660211	-1.15542411754263	2.45901313015086e-4	0.00233762926186436
64527	chr2	177710126	177710626	501	*	5.80790744253916	5.00315592014524	6.3214379386554	-1.31828201851017	2.54825949626999e-4	0.00240153236424028
20461	chr11	44329758	44330258	501	*	6.60574235855163	6.00805125860073	7.0271022904843	-1.01905103188356	2.58343747378334e-4	0.00242738686116149
94313	chr5	139374536	139375036	501	*	5.65816308276655	4.80374213897131	6.1911409862591	-1.38739884728779	2.59573104671475e-4	0.00243618178040357
105457	chr7	25129000	25129500	501	*	5.62567993553477	4.76764314349788	6.1600376185838	-1.39239447508592	2.60907295856771e-4	0.00244428424012125
538	chr1	8847775	8848275	501	*	5.94721536607154	5.15502195877731	6.45567903613702	-1.30065707735971	2.69017045052258e-4	0.00250268566358821
117728	chr9	37928891	37929391	501	*	5.53838715315836	4.64106719893057	6.08743214120034	-1.44636494226977	2.72692593769489e-4	0.00253128053232968
32364	chr13	49421399	49421899	501	*	5.59439582801374	4.72865126655037	6.13167885013282	-1.40302758358245	2.88007841323153e-4	0.00263498742734241
48791	chr17	58669644	58670144	501	*	5.43386653427925	4.48603744223197	6.00101089178699	-1.51497344955502	2.88659044924345e-4	0.00263937119087852
80991	chr3	160172578	160173078	501	*	4.54962740351296	3.18268064277673	5.2387378512506	-2.05605720847387	2.90371686061862e-4	0.00265172225636071
55547	chr19	42409694	42410194	501	*	5.6957074901756	4.83162362692845	6.23236204612311	-1.40073841919466	2.90892425827804e-4	0.00265526582086674
30928	chr12	132620402	132620902	501	*	6.04080889130362	5.3241076140698	6.51746311343001	-1.19335549936021	2.92931307633035e-4	0.00266896915416739
83740	chr4	26439608	26440108	501	*	5.96700258289736	5.22251066036672	6.45564299854091	-1.23313233817418	3.03174419623524e-4	0.00274011697410899
87796	chr4	147775169	147775669	501	*	6.05873819227168	5.33325069892221	6.53921773992371	-1.2059670410015	3.06537424954684e-4	0.00276369510336369
85739	chr4	89932202	89932702	501	*	5.12697913325022	3.92076203962733	5.77461271901378	-1.85385067938646	3.06615574525152e-4	0.00276419964468615
41489	chr15	84771132	84771632	501	*	5.22095234692344	4.18845597762334	5.81658632064956	-1.62813034302622	3.08390838815593e-4	0.00277618607489597
66949	chr2	230924311	230924811	501	*	5.89847274703163	5.14467229238137	6.39105480894105	-1.24638251655968	3.09338284625077e-4	0.00278208302626014
67881	chr20	2865502	2866002	501	*	5.93412770268249	5.15502195877731	6.4372444828714	-1.2822225240941	3.09433619794158e-4	0.00278247607023095
9474	chr1	196649974	196650474	501	*	5.14815136994854	4.10260177870658	5.74798299600197	-1.64538121729539	3.1278499819789e-4	0.00280278126019502
32346	chr13	49279197	49279697	501	*	4.9510545413463	3.77533846367824	5.5901347944959	-1.81479633081766	3.15000386935757e-4	0.00281878057785114
8710	chr1	178352538	178353038	501	*	5.04685041859346	3.95835796069067	5.66014395283272	-1.70178599214206	3.20739691195217e-4	0.00285720925768977
4668	chr1	68282192	68282692	501	*	6.05079290955623	5.34875170508608	6.52098939432036	-1.17223768923428	3.31535410402956e-4	0.00293053873729322
70565	chr20	61204401	61204901	501	*	4.68357053500407	3.37174045497237	5.35910685384909	-1.98736639887672	3.32651501724779e-4	0.00293936142537589
5202	chr1	89666077	89666577	501	*	4.45574439510052	3.04344412033525	5.1555517078489	-2.11210758751365	3.34111311678274e-4	0.00294703492779602
96806	chr6	3195821	3196321	501	*	6.3027466175626	5.64105222519941	6.75467200444343	-1.11361977924401	3.35951633763025e-4	0.00296012380549059
66424	chr2	219437194	219437694	501	*	6.11296059048199	5.41779831929364	6.58009413078294	-1.16229581148929	3.40237202672021e-4	0.00298732052618811
54732	chr19	27679917	27680417	501	*	6.05834831804701	5.36155227457125	6.52621123180012	-1.16465895722888	3.44633598278151e-4	0.00301932477546345
101268	chr6	111582402	111582902	501	*	4.60745552177617	3.28837585270971	5.28481444083556	-1.99643858812585	3.45084105159071e-4	0.00302259164188084
105498	chr7	25432098	25432598	501	*	5.37249960801099	4.42877521571374	5.93820495660628	-1.50942974089255	3.4677158613421e-4	0.00303251094848982
103879	chr6	166635126	166635626	501	*	5.82233642446009	5.0529499545657	6.3214379386554	-1.2684879840897	3.47377343962739e-4	0.00303704182429709
24956	chr12	6274720	6275220	501	*	6.10575616500171	5.42268918941457	6.56745256558752	-1.14476337617295	3.61511185329179e-4	0.00313260241910652
70044	chr20	50594698	50595198	501	*	6.40807190239135	5.80185960892442	6.83361806659502	-1.0317584576706	3.72657944911304e-4	0.00320688674690855
76555	chr3	50375451	50375951	501	*	6.47555769660526	5.85986221305136	6.9057196153528	-1.04585740230144	3.76991932299518e-4	0.0032361353212848
120735	chr9	124389233	124389733	501	*	5.79640591513863	5.00317922007973	6.30528882825485	-1.30210960817511	3.79855837226592e-4	0.00325436434673008
85281	chr4	82458618	82459509	892	*	5.84000571067962	5.08417650759593	6.33344204378984	-1.24926553619391	3.85190502470978e-4	0.0032863586592322
64481	chr2	177363152	177363652	501	*	5.42876751227809	4.50923085362646	5.98587975819598	-1.47664890456953	3.87130162466224e-4	0.00329974430556955
59778	chr2	58155206	58155706	501	*	6.00182730082433	5.29770947838787	6.47294429200153	-1.17523481361367	3.98206783848023e-4	0.00337338496794305
97812	chr6	19806355	19806855	501	*	6.14148147237014	5.47781575763661	6.59431696324785	-1.11650120561124	4.04135310995711e-4	0.00340905564894806
12994	chr10	14549365	14549865	501	*	5.41547075852796	4.49068610755905	5.97446407357124	-1.48377796601218	4.06882481005094e-4	0.00342545116678575
111202	chr8	6579172	6579672	501	*	5.62895839266861	4.80560885615093	6.14988008801194	-1.34427123186101	4.08030146224744e-4	0.00343372086239022
34388	chr14	19800394	19800894	501	*	5.92898776380448	5.19989708891807	6.4110264222556	-1.21112933333753	4.16415252467503e-4	0.00348544937971338
39586	chr15	57579541	57580041	501	*	5.64246688100149	4.80187300329848	6.17012413310791	-1.36825112980943	4.24383241008412e-4	0.00353933890746171
26740	chr12	51063765	51064265	501	*	5.62911429485846	4.78296581303078	6.15891744789176	-1.37595163486098	4.28559417123629e-4	0.00356590021753225
53938	chr19	10905215	10905715	501	*	5.05753659560982	3.9982672937037	5.66172651354953	-1.66345921984583	4.30923626497432e-4	0.00358233660167334
106889	chr7	47659343	47659843	501	*	6.13680586739369	5.46838592484398	6.59182879231214	-1.12344286746816	4.31953525381253e-4	0.0035883170373273
41456	chr15	84164412	84164912	501	*	5.85815155466127	5.11474146906578	6.34633151855453	-1.23159004948876	4.34915792954112e-4	0.00360733984034728
13175	chr10	17584871	17585371	501	*	5.34681124801044	4.41657738033726	5.90774795291086	-1.4911705725736	4.39219989712669e-4	0.00363685346970384
80272	chr3	149757791	149758291	501	*	5.09992425489133	4.07487487018743	5.69314082284138	-1.61826595265394	4.52021924303901e-4	0.00371509060243464
108621	chr7	100166926	100167426	501	*	5.79822784428235	5.01454493855721	6.30322237293986	-1.28867743438264	4.58400248710483e-4	0.00375463256966474
116304	chr8	144797002	144797502	501	*	6.04380973284732	5.36155227457125	6.50513986878421	-1.14358759421296	4.5975711699915e-4	0.00376327210202833
33510	chr13	91459408	91459908	501	*	5.39953424798484	4.46243116804748	5.9629066299065	-1.50047546185903	4.62559139332557e-4	0.00378148598924219
33704	chr13	97316772	97317272	501	*	5.6649583846611	4.85895072898999	6.17899229845677	-1.32004156946678	4.64533558612399e-4	0.0037928991522802
32762	chr13	62919254	62919754	501	*	5.42159266462995	4.50690521387067	5.97695849291152	-1.47005327904085	4.66005914515217e-4	0.00379944259399348
116096	chr8	141121814	141122314	501	*	5.70242070428286	4.91039047172309	6.2108181297225	-1.30042765799941	4.70874828827536e-4	0.00382886606945782
37859	chr14	102737112	102737612	501	*	5.33620785276467	4.36412421529529	5.9117435536899	-1.54761933839461	4.765020036929e-4	0.00386127178327236
71432	chr21	33895716	33896216	501	*	5.95377603759049	5.24064154109361	6.42886778596332	-1.18822624486971	4.85885616902386e-4	0.00391823038385355
60102	chr2	62725297	62725797	501	*	5.66373980781179	4.8407816030491	6.18450734687119	-1.34372574382209	4.86042242015809e-4	0.00391894560562886
56555	chr19	50758629	50759129	501	*	4.88420692705832	3.76764314349788	5.50602111413303	-1.73837797063515	4.87628435408079e-4	0.00392995459383969
13973	chr10	32894816	32895316	501	*	6.11224969546295	5.43605852689987	6.57082562267192	-1.13476709577204	4.88826848412691e-4	0.00393655705249525
67004	chr2	231420474	231420974	501	*	4.85379478878122	3.71276597470471	5.4828612242267	-1.77009524952199	4.91199413222983e-4	0.0039491886377948
80591	chr3	155010351	155010851	501	*	6.3690049754631	5.76764314349788	6.79217276088286	-1.02452961738498	4.91866934751797e-4	0.00395362762748007
94416	chr5	140362140	140362640	501	*	6.05491881625571	5.30438279860507	6.54612268964228	-1.24173989103721	4.98124927634162e-4	0.00398925826752324
116081	chr8	141006292	141006792	501	*	6.14834044271303	5.49766421747044	6.59514540085693	-1.09748118338649	4.99518435876088e-4	0.00399682121129602
37636	chr14	99596032	99596532	501	*	6.25216148361861	5.59411740743329	6.7023968132231	-1.1082794057898	5.01258550073588e-4	0.00400817018143246
104251	chr7	2410401	2410901	501	*	5.99571485425568	5.30436388898829	6.46114223961616	-1.15677835062787	5.18117321072816e-4	0.00411262019602246
117016	chr9	17171520	17172020	501	*	5.76884934854226	5.01131333656511	6.26300306888164	-1.25168973231652	5.20974328902097e-4	0.00412950963090616
10593	chr1	212463031	212463531	501	*	5.85216802574459	5.11323497950652	6.3384372260014	-1.22520224649489	5.21944281374706e-4	0.00413561918959118
18676	chr11	299957	300457	501	*	5.79585797318445	5.04820486661035	6.28584103672407	-1.23763617011373	5.24268378274014e-4	0.00414981122267965
46627	chr17	18015122	18015622	501	*	5.06731233306717	4.04344412033525	5.66014395283272	-1.61669983249747	5.27462081035592e-4	0.00417032135035192
22483	chr11	78170464	78170964	501	*	5.08819882974515	4.06551287198623	5.68064472963289	-1.61513185764666	5.2864112613562e-4	0.00417725739788797
25308	chr12	12922284	12922784	501	*	6.25242942755724	5.63263415019113	6.68457292963373	-1.05193877944261	5.30557749723206e-4	0.00418841740182921
83779	chr4	26873726	26874226	501	*	5.28474468225924	4.33325069892221	5.85316920032969	-1.51991850140748	5.31475960142808e-4	0.00419327464158019
11255	chr1	226215282	226215782	501	*	6.04637572685137	5.34618892717948	6.51574858771019	-1.16955966053071	5.40796428938721e-4	0.00425039176793986
9676	chr1	201397637	201398137	501	*	5.91197386622298	5.19845663959565	6.38723354062979	-1.18877690103414	5.42857070262409e-4	0.00426255367895885
91915	chr5	82909657	82910157	501	*	5.83555937624899	5.08107526216315	6.32842950616833	-1.24735424400518	5.43758089873679e-4	0.00426747679189573
100035	chr6	77650284	77650784	501	*	5.66826494418915	4.87866835991382	6.17567312130886	-1.29700476139504	5.53779881655114e-4	0.00433411555700941
56136	chr19	47219811	47220311	501	*	5.88508985514677	5.15646451026819	6.36692747701137	-1.21046296674318	5.54247875246524e-4	0.00433607179595257
91290	chr5	74666652	74667152	501	*	5.41124728510184	4.51380549986568	5.96033697582179	-1.44653147595611	5.61530580010192e-4	0.00437662920346907
26257	chr12	46185582	46186082	501	*	5.46713096809038	4.6070658048987	6.00226057322633	-1.39519476832763	5.64252799859637e-4	0.00439235054107182
23712	chr11	110300522	110301022	501	*	5.04783910189362	3.9982672937037	5.64895411585817	-1.65068682215446	5.7125859774474e-4	0.00443193220610521
12341	chr10	1037113	1037613	501	*	5.75853041383995	5.00642907319251	6.25039569283479	-1.24396661964228	5.83362551536012e-4	0.00450308370328173
22290	chr11	75548726	75549226	501	*	5.61469010991336	4.73655682849185	6.15663015686996	-1.42007332837811	5.84613365008255e-4	0.00450970387777668
94256	chr5	138721740	138722240	501	*	5.48202976073221	4.63475079803923	6.01226825001523	-1.377517451976	5.86063698691966e-4	0.00451725556188479
83835	chr4	37673633	37674133	501	*	5.32795468916473	4.40919479961437	5.88478772231467	-1.4755929227003	5.87407255455694e-4	0.0045242524446322
104257	chr7	2492817	2493317	501	*	6.28666804922844	5.62736669610217	6.73748619106144	-1.11011949495926	5.88184430234336e-4	0.00452911827078459
76372	chr3	48573908	48574408	501	*	5.55713657670576	4.71276597470471	6.08625413022454	-1.37348815551983	5.96508826390935e-4	0.00457709202393502
62172	chr2	112681972	112682472	501	*	5.04867098257745	3.99167627790946	5.65214210728987	-1.66046582938041	5.97193412847556e-4	0.00458121629100748
