X	seqnames	start	end	width	strand	Conc	Conc_WT	Conc_MUTANT	Fold	p.value	FDR
35494	chr18	57698760	57699260	501	*	5.57079312172516	6.34447746529714	3.78675617184797	2.2651162699026	5.12266539846033e-10	1.40671806951986e-6
67388	chr6	110537169	110537669	501	*	5.71255839399298	6.4587781646524	4.080413085144	2.12933364968194	6.11710524652979e-10	1.62561085296651e-6
19199	chr12	97194431	97194931	501	*	5.58834366582682	6.36749337616616	3.77170117567046	2.28263062008472	6.35660688190918e-10	1.63646871295451e-6
8864	chr10	17512330	17512830	501	*	6.36762633946516	7.0011698687346	5.21122184936485	1.6701486249284	1.27913981332527e-9	3.19327563943522e-6
58883	chr4	128354341	128354841	501	*	6.39778010456081	7.01021969037329	5.31206207866708	1.60159623328415	1.39553200980852e-9	3.38137405976604e-6
11099	chr10	97149083	97149583	501	*	5.79178991771967	6.50940455289192	4.29987037736665	1.99890918426371	1.46252607868546e-9	3.44245209755044e-6
1948	chr1	33433566	33434066	501	*	6.80259089452477	7.35358060575376	5.8999578251809	1.3877385699771	1.56108210016567e-9	3.57236293266244e-6
47313	chr20	44018112	44018612	501	*	5.82415823563425	6.54720382786837	4.30684967435133	2.0214763582288	1.76408999296346e-9	3.84526159781742e-6
8007	chr1	235917337	235917837	501	*	5.87542856946901	6.5739748420438	4.4685674059755804	1.92691429280138	1.77368770747326e-9	3.84526159781742e-6
15672	chr11	106397803	106398746	944	*	6.17149083985738	6.83546600579463	4.90461138830953	1.78083428374437	1.99199699284572e-9	4.20781272473374e-6
61217	chr5	71653106	71653606	501	*	6.63115107684528	7.20220347818298	5.67209432969523	1.45779635123404	3.9411691163618e-9	8.11703485360294e-6
39707	chr2	12006623	12007123	501	*	6.38685135180444	6.99426446136932	5.31732398234232	1.57158737711692	4.13224250847526e-9	8.12237910071609e-6
40980	chr2	53475083	53475583	501	*	5.17263879881038	5.99866063379152	3.03473558150426	2.47420395092008	5.0897179989122e-9	9.75118949270662e-6
9276	chr10	29658835	29659335	501	*	6.20164917795125	6.84002289982258	5.02841600136576	1.67548452194973	7.13330223530878e-9	1.33558114715729e-5
69261	chr7	1520576	1521076	501	*	7.31528351257854	7.77632177691494	6.63367067619215	1.10622407233775	8.58767019168954e-9	1.57215432384837e-5
6396	chr1	185500056	185500556	501	*	6.56590905938225	7.15739198880054	5.54616906731229	1.50957073316529	9.32821818425201e-9	1.6706027618588e-5
79360	chr9	122778166	122778666	501	*	5.82083535409969	6.5177469786463504	4.42098733884598	1.89884517444719	1.04782476919591e-8	1.8366361731042e-5
24580	chr14	85233489	85233989	501	*	4.88002744108373	5.77155698891597	2.0927396415761	2.79512932617992	1.19488418288373e-8	2.01575331706951e-5
44883	chr2	203280660	203281160	501	*	5.25004060939204	6.0370365118802	3.38503539688667	2.27265791955475	1.22337167032813e-8	2.01575331706951e-5
38109	chr19	42113528	42114028	501	*	6.92801469856036	7.44733478465849	6.10872370802724	1.28108182984356	1.23496293851353e-8	2.01575331706951e-5
58887	chr4	128386949	128387449	501	*	5.97876042204644	6.63779518308038	4.73056408112185	1.7580932614894	1.24788690697658e-8	2.01575331706951e-5
22990	chr14	31263501	31264001	501	*	6.16216140340563	6.79594695394978	5.00491968476189	1.6536178961858	1.7441844828771e-8	2.76325780900733e-5
46959	chr20	35305648	35306148	501	*	6.49794648052299	7.08951838817464	5.47793461642893	1.51536363858084	2.02215946312738e-8	3.14319888474264e-5
28522	chr16	10991666	10992166	501	*	6.10730354049154	6.72681918113059	4.99838269587586	1.60882843644611	2.36486793132899e-8	3.60782499849528e-5
20870	chr13	27195159	27195659	501	*	5.49990871487943	6.22838499464557	3.95665926099552	2.01766172002636	2.54421185774973e-8	3.81085929572979e-5
73155	chr7	135714535	135715035	501	*	6.3393463365186	6.92135740210808	5.3481645860268	1.48082131875692	2.89026422925577e-8	4.25188835240266e-5
67378	chr6	110492526	110493026	501	*	6.16033467957291	6.76972088817882	5.08448017269899	1.56678289880118	3.42620412382139e-8	4.95188680927462e-5
24908	chr14	100439252	100439752	501	*	6.87203969088185	7.37112962936489	6.10268110753281	1.2169921859724	3.51132036258265e-8	4.9874067950049e-5
55932	chr3	195119454	195119954	501	*	6.18168386259264	6.78580440121576	5.12263431510706	1.55598881897933	3.58696288791765e-8	5.00849451919376e-5
27296	chr15	78988495	78988995	501	*	6.87089939305933	7.37161393321155	6.09761957743527	1.2242719778468	4.04406468240465e-8	5.5395642207134e-5
13561	chr11	44421192	44421692	501	*	6.55324818507786	7.11635621242253	5.61689279695041	1.40997849806794	4.10178701006916e-8	5.5395642207134e-5
78869	chr9	106892619	106893119	501	*	5.27439836468083	6.02969053899076	3.59413926636696	2.10485611944153	6.02663866475034e-8	7.92216128638801e-5
45110	chr2	214593700	214594200	501	*	5.52647177770563	6.24222756787226	4.04311885622263	1.94927299899656	6.05831566413105e-8	7.92216128638801e-5
78181	chr9	80061891	80062391	501	*	5.67128659181815	6.36652183399624	4.27858735588288	1.8762714458005	6.39465848539522e-8	8.23132430224732e-5
46963	chr20	35327233	35327733	501	*	6.18477724055326	6.77668750707503	5.16373090325572	1.50825867852971	6.84740614996131e-8	8.67850789917096e-5
67381	chr6	110511322	110511822	501	*	6.58324235513182	7.11404258492861	5.73450284997613	1.30954425423656	7.54607541645435e-8	9.23723636581151e-5
40983	chr2	53509862	53510362	501	*	4.84051496550438	5.67986761713462	2.59413926636696	2.4638847403454	7.56206436850475e-8	9.23723636581151e-5
39555	chr2	9558992	9559492	501	*	6.64507910390126	7.16467893867462	5.82508036519901	1.2771573607098201	7.62462762345152e-8	9.23723636581151e-5
24586	chr14	85528457	85529446	990	*	5.18710312454565	5.96823649213411	3.35841058007558	2.19634631229498	7.77940461233131e-8	9.28815812714605e-5
73275	chr7	140626235	140626735	501	*	5.843495143403	6.49213268803175	4.63364326521374	1.70104440454947	8.14022936233485e-8	9.580119647541e-5
2891	chr1	53413175	53413675	501	*	6.55668200531983	7.09597917121805	5.68559732934181	1.34042380117323	8.43724819004172e-8	9.78982225904249e-5
46149	chr20	1399975	1400475	501	*	5.48318970682413	6.18934518330744	4.04311885622263	1.90536735307819	8.79755924614863e-8	1.0024661705011e-4
59466	chr4	151744605	151745105	501	*	5.17160667602337	5.9501854885224	3.35841058007558	2.18184887199602	8.88301211995098e-8	1.0024661705011e-4
3988	chr1	99465414	99465914	501	*	4.88373262926756	5.71235652530173	2.72536420146945	2.40933676706487	9.08199271347193e-8	1.01107124827195e-4
65858	chr6	37240019	37240519	501	*	6.06449695428168	6.67084097015993	4.99838269587586	1.55304732969489	9.50699695697968e-8	1.04427389774653e-4
15673	chr11	106399100	106399600	501	*	6.2681830498436	6.84002289982258	5.30684967435133	1.43859433899048	1.00156163150737e-7	1.08566645166895e-4
48769	chr21	36202127	36202627	501	*	4.90948396076731	5.72833446291357	2.82634316459216	2.35512691197383	1.08521490826775e-7	1.15395808904657e-4
30428	chr16	88118813	88119313	501	*	5.00595218646762	5.8042241662848	3.06798030088637	2.27919047599981	1.09257763765911e-7	1.15395808904657e-4
33428	chr17	66939693	66940193	501	*	5.27644837006002	6.02044896581785	3.65578690162023	2.03847327397049	1.46886455173075e-7	1.51251443675975e-4
9901	chr10	58856441	58856941	501	*	5.7642101923037	6.41714681512375	4.53866031554433	1.71116839142867	1.47762852709146e-7	1.51251443675975e-4
74148	chr8	26457769	26458269	501	*	5.96628385917823	6.6064457054161	4.78675617184797	1.66605937841707	1.48714123689082e-7	1.51251443675975e-4
20849	chr13	26983145	26983645	501	*	6.08430359335853	6.686113115007	5.03254897310888	1.53880005996861	1.54641992918525e-7	1.55362398300169e-4
78557	chr9	94912837	94913337	501	*	6.1600232944039	6.77815316372374	5.05568496919841	1.58232423641782	1.75301050107416e-7	1.73995796505412e-4
11806	chr10	113087268	113087768	501	*	5.46877375288603	6.17165258280111	4.04311885622263	1.88185409581774	1.89097574420382e-7	1.82981515846813e-4
40139	chr2	27799129	27799629	501	*	6.25811487500826	6.82524491448456	5.3103267021906	1.42130775665355	1.89230792593102e-7	1.82981515846813e-4
11491	chr10	103272866	103273366	501	*	5.55862292921075	6.23798141932939	4.23153698983862	1.79948111132102	1.91017581059284e-7	1.82981515846813e-4
48635	chr21	31559189	31559689	501	*	4.73659672687785	5.57775753729928	2.47477816355407	2.43485572288048	2.100184595078e-7	1.98870583116915e-4
68656	chr6	154554973	154555473	501	*	5.62875048569021	6.29629904162016	4.3481645860268	1.75236272103312	2.14552318805798e-7	2.00855103725673e-4
73973	chr8	20310815	20311315	501	*	6.77750693450574	7.27081405487315	6.02198484998662	1.19230740982413	2.45132306063918e-7	2.26904377956828e-4
81947	chrX	150688972	150689472	501	*	4.77809400762527	5.60850166291847	2.60550498734092	2.37585842871909	2.704420072267e-7	2.47550593770556e-4
48015	chr20	58623816	58624316	501	*	5.38524995175662	6.08981128028913	3.95221480898269	1.88417884370842	2.74541170066788e-7	2.48541216180683e-4
7062	chr1	208119936	208120436	501	*	5.21838336453707	5.95083383930331	3.65578690162023	1.98024519512311	2.84138569906188e-7	2.54433735500126e-4
51179	chr3	14472818	14473318	501	*	5.52461615911704	6.21224682153762	4.16380683177785	1.81020134910864	3.07706079928486e-7	2.7257464813622e-4
24480	chr14	77303573	77304073	501	*	5.57761324258602	6.24169515823443	4.3103267021906	1.73497758806059	3.2900807505458e-7	2.85753880443081e-4
67379	chr6	110509637	110510137	501	*	5.75725988085933	6.39109884032615	4.59983331938559	1.63208068924769	3.29521238159946e-7	2.85753880443081e-4
41840	chr2	74740691	74741191	501	*	6.60105546374927	7.10940416911646	5.80914522262913	1.23538087963631	3.45871123261179e-7	2.968078632969e-4
52501	chr3	54891468	54891968	501	*	5.06217157293014	5.81566294198977	3.39161552850903	2.05373089451326	4.1387693573899e-7	3.51505254845871e-4
9672	chr10	47402861	47403361	501	*	5.42362755651814	6.11895750791321	4.03052560538326	1.83332458597079	4.20960690483105e-7	3.53873302075298e-4
6399	chr1	185565275	185565775	501	*	6.97892707205169	7.43880610018734	6.29987037736665	1.09011802449807	4.29530143046962e-7	3.57429820651463e-4
64677	chr6	3803589	3804089	501	*	5.49102428711585	6.17332025086294	4.15207518458273	1.79781800788148	4.61041950139053e-7	3.79815579363554e-4
20101	chr12	119176277	119176777	501	*	4.87316115735982	5.67359299573127	2.9207142640077	2.21479358775933	4.93645392803117e-7	3.99657029668725e-4
65925	chr6	38261932	38262432	501	*	6.55816836159237	7.06845427690365	5.76147617298615	1.24248981097137	4.94829174166808e-7	3.99657029668725e-4
76151	chr8	117814838	117815338	501	*	5.77099060725112	6.39157648791409	4.65851763918146	1.57638620895886	6.36492773282566e-7	5.09082986879266e-4
52895	chr3	64238924	64239424	501	*	5.92449053065758	6.5190569216267	4.89528920291176	1.49512325754768	6.46779297652144e-7	5.12336270184413e-4
64236	chr5	173824140	173824640	501	*	4.88026294302594	5.66413554206289	3.03473558150426	2.14417501641993	6.72421692122251e-7	5.27575655623003e-4
31737	chr17	31596596	31597096	501	*	6.09082590546749	6.67044936792043	5.10672548385166	1.44364501905375	6.87356454184909e-7	5.3420565479869e-4
3929	chr1	94697762	94698262	501	*	5.07010184565287	5.81281263337826	3.45606509932501	1.99223579214617	7.30328854306781e-7	5.62298613789731e-4
53173	chr3	83514431	83514931	501	*	5.29510770778225	5.99363534175738	3.88832674702673	1.834743469638	7.40179062221352e-7	5.64605847258513e-4
45354	chr2	223262925	223263425	501	*	4.87277930759216	5.67045134108194	2.93879870658492	2.19176180671742	7.60994241890059e-7	5.75158051700797e-4
67387	chr6	110534810	110535310	501	*	5.20709080242298	5.92135574392554	3.73056408112185	1.89230235489969	7.91685641414493e-7	5.92914968281898e-4
58894	chr4	128552998	128553498	501	*	5.09359778196865	5.82630526667843	3.5297393273036	1.95279080555646	8.39337522834188e-7	6.22936870479528e-4
20102	chr12	119178453	119178953	501	*	5.1513889191212	5.88041015117144	3.60550498734092	1.94163017247726	8.46895310792492e-7	6.22936870479528e-4
6747	chr1	201714570	201715070	501	*	6.51742520863195	7.04374218869243	5.68028559752773	1.27704091728974	8.87658500628332e-7	6.47142323882861e-4
22989	chr14	31261802	31262302	501	*	6.15152784553185	6.70814443378692	5.23336971405188	1.37502343024208	9.18161857941986e-7	6.58060171349618e-4
11100	chr10	97150059	97150559	501	*	5.76210782362761	6.39157888184533	4.61969808222541	1.59750062493459	9.18609886931685e-7	6.58060171349618e-4
79163	chr9	114551854	114552354	501	*	7.10562273449767	7.53449934696117	6.49257726823833	1.00517964327103	9.39592081804218e-7	6.67288576579268e-4
30431	chr16	88242701	88243201	501	*	4.67745391011297	5.49480047977645	2.60550498734092	2.25115351134321	9.95009574358718e-7	6.99326015024663e-4
33186	chr17	62824695	62825195	501	*	5.29376905339136	6.00928785163095	3.81150388877597	1.89825948080711	1.00168082557974e-6	6.99326015024663e-4
24583	chr14	85248824	85249324	501	*	4.43478439732226	5.30088585248477	1.93879870658492	2.38897035165073	1.31090802897344e-6	9.07522901200753e-4
3930	chr1	94698904	94699404	501	*	5.01792820432585	5.76935338745074	3.35841058007558	1.98973849840034	1.33462498577395e-6	9.16242296483578e-4
28527	chr16	11079620	11080120	501	*	5.81644519921389	6.42650234062786	4.73843089468616	1.52568544460073	1.34640210066705e-6	9.16688412042586e-4
37114	chr19	16823054	16823554	501	*	5.2932377178673	5.99677819998329	3.86468602601511	1.84471913412291	1.36589318343982e-6	9.22336165886384e-4
11970	chr10	119190294	119190794	501	*	6.83838941952943	7.29451233185813	6.16757006740113	1.07560303534478	1.62501272471853e-6	0.00107672113046405
52615	chr3	57060333	57060833	501	*	5.314209428435	5.9923762789096	3.99190148960287	1.74335135847426	1.64680224367544e-6	0.00107672113046405
52975	chr3	67647430	67647930	501	*	5.0370629519324	5.77449356997864	3.4497730807831	1.93860799406927	1.66882182938785e-6	0.00108252661376874
40155	chr2	28276010	28276510	501	*	5.28703930380401	5.97271257258255	3.93429880385747	1.76396483491368	1.69696207726822e-6	0.00108513621402768
6803	chr1	202589136	202589636	501	*	6.33073371224674	6.87666352265798	5.44186927075986	1.32435233792764	1.69918879864012e-6	0.00108513621402768
80140	chr9	131678391	131678891	501	*	6.02351234376211	6.58613236945575	5.08853582699087	1.37854026698872	1.82177633356135e-6	0.00115447367624193
7527	chr1	223887980	223888480	501	*	6.059195256954	6.6398089932497	5.07216344734636	1.43641741966053	1.87699251297132e-6	0.00118038471147789
40479	chr2	38690476	38690976	501	*	5.74771156435867	6.34940567956386	4.69631996402488	1.49909812095416	1.93659332134708e-6	0.00120863962878193
23491	chr14	54253521	54254021	501	*	6.79620130342836	7.24856948474723	6.13354829204466	1.05830467560994	2.06416050533624e-6	0.00127856895301211
42820	chr2	119492116	119492616	501	*	5.09038181943769	5.81138536454705	3.58268329342217	1.86748208280551	2.27009531029214e-6	0.00139563426755588
68538	chr6	149854912	149855412	501	*	6.3150817873886	6.83897258568921	5.4841660735138396	1.25659141863837	2.29367866614149e-6	0.00139968767314125
11805	chr10	113073509	113074009	501	*	6.50483229931848	7.00054218421642	5.74358397455781	1.17533803582233	2.36879986287577e-6	0.001434900516937
38050	chr19	41223392	41223892	501	*	5.44214277504357	6.09098815145862	4.23153698983862	1.64125180916018	2.40643988360747e-6	0.00144706080650621
15640	chr11	103651818	103652318	501	*	4.36029089656645	5.30189750538615	0.704375213140552	2.26046696354389	2.48299836350285e-6	0.00148227805204414
64235	chr5	173766301	173766801	501	*	5.35205697409635	6.01301782522078	4.0966130916536	1.67573720583383	2.5963544516858e-6	0.00153879764344446
6324	chr1	183808262	183808762	501	*	6.44404672846905	6.93518750451643	5.6936599146736	1.16450437974505	2.79813821256278e-6	0.00163486682430743
513	chr1	9623579	9624079	501	*	5.98992761780991	6.54934804919554	5.06394773531365	1.35712131959095	3.00091184773029e-6	0.0017297811267077
35379	chr18	49548260	49548760	501	*	6.2906656942135	6.81601883494062	5.45600309466277	1.26633056923836	3.00258188826687e-6	0.0017297811267077
19217	chr12	97396939	97397439	501	*	6.13415345114869	6.67162977055531	5.26789757861066	1.29604635026487	3.06293956913341e-6	0.00175229921933576
26188	chr15	57485789	57486289	501	*	6.86486259746717	7.31001468906995	6.21771684031077	1.0314617086019	3.28675736206803e-6	0.00186737686208199
57213	chr4	48909609	48910109	501	*	5.49894933153911	6.12988008966525	4.35154356822256	1.57283458738452	3.39249422197705e-6	0.00191062814258918
10535	chr10	77505908	77506408	501	*	4.98119484381521	5.70852785976827	3.44345350064461	1.86353439742342	3.4092682498678e-6	0.00191062814258918
19209	chr12	97275897	97276397	501	*	5.39398438352132	6.04191617930192	4.18668885462096	1.62334454476601	3.53762885980497e-6	0.0019691685184355
76150	chr8	117811115	117811615	501	*	6.50306627830611	6.99803657343207	5.74358397455781	1.16379314217613	4.31857170946468e-6	0.00238773539979275
47969	chr20	57168192	57168692	501	*	6.30039724651758	6.80745128454658	5.51167047741004	1.19972807850621	4.44052745899507e-6	0.00243879688751288
17705	chr12	51371460	51371960	501	*	5.67866997161488	6.29425946786665	4.58268329342217	1.50935908630936	4.47685516747728e-6	0.00244246544640472
30346	chr16	87047222	87047722	501	*	5.9688604915496	6.51993101673137	5.06600605367045	1.32124375311145	4.77773422691005e-6	0.00257254445151179
17759	chr12	52181653	52182153	501	*	6.18076139334638	6.72568499777624	5.29461365755147	1.30048722880565	4.88792840480879e-6	0.00261478777821401
69598	chr7	7553801	7554301	501	*	5.40732074107639	6.05162324759235	4.21308054669064	1.59023770433209	5.0049178644817e-6	0.00266009770007569
30337	chr16	86772669	86773169	501	*	6.67853665185138	7.12758662871245	6.02304475011013	1.03603787431381	5.41532010354306e-6	0.00284155987751646
16775	chr12	10179605	10180105	501	*	4.74567402601228	5.50808139590276	3.02630330802791	1.92852645093909	5.50170779234232e-6	0.0028686182996756
12219	chr10	125084171	125084671	501	*	6.13911349071648	6.66966189593502	5.29102899032838	1.26079220527671	5.77881981773816e-6	0.00299415556116293
69108	chr6	169073292	169073792	501	*	5.77361970220784	6.35333419919553	4.78925013443506	1.40063752180509	5.83693439435442e-6	0.00300536455797316
40179	chr2	28596610	28597110	501	*	6.40120317940864	6.91106454427585	5.60556088848685	1.1976386480388	5.97346194859293e-6	0.00305655740527318
40455	chr2	38146809	38147309	501	*	4.74770770804904	5.50896657786274	3.03473558150426	1.90602437890544	6.79603525043314e-6	0.00343479126381094
72351	chr7	102125152	102125652	501	*	6.38691543066515	6.87632228157568	5.64062019118039	1.13676191267386	6.97231944423622e-6	0.00350240012472602
15360	chr11	86743367	86743867	501	*	5.00421674672168	5.71541215886485	3.54162176171668	1.76733811833893	7.24994282524555e-6	0.00361978660502654
54036	chr3	133480120	133480620	501	*	6.68311562450899	7.14554562085109	5.99842527088419	1.0599973606116	7.45164315957172e-6	0.00369807992031227
77876	chr9	42431012	42431512	501	*	5.23000374195243	5.88517012301868	3.99622552731981	1.59679949174997	8.21299087287382e-6	0.00405151265921612
3148	chr1	62237830	62238330	501	*	5.3769236046806	6.01797927103396	4.19423625054664	1.56104272926942	8.31335870391013e-6	0.00407661379015193
46152	chr20	1417206	1417706	501	*	6.14078329312683	6.66926799869777	5.29805108620016	1.24123220882404	8.97747903281931e-6	0.0043762288620220104
35008	chr18	29154871	29155371	501	*	4.59907039221406	5.3674909419332	2.84564197251377	1.887215350587	9.22937234096008e-6	0.0044463985508361
19208	chr12	97267739	97268239	501	*	4.93597104481638	5.64823002121933	3.46856740597558	1.74412779857744	9.56151730306995e-6	0.00457963324686924
42810	chr2	119252706	119253206	501	*	5.13779135791998	5.8070914766936	3.85042660530474	1.62364386578487	1.00795999083239e-5	0.00479987051819387
57362	chr4	57081259	57081759	501	*	6.52089041647222	6.9806743772271	5.84204305566911	1.04739908777939	1.01847401498715e-5	0.00482076125405804
3778	chr1	91736935	91737435	501	*	6.54064369544376	7.0210711455568	5.81527637969559	1.10355484187364	1.02405042298094e-5	0.00482076125405804
38039	chr19	40962412	40962912	501	*	4.52491035059301	5.32209856136071	2.59413926636696	1.926860745405	1.03142869446807e-5	0.00482790674475391
26224	chr15	58332142	58332642	501	*	4.7000140820102	5.44779187231322	3.05974066427522	1.81983125054643	1.06971260478174e-5	0.00497881716424461
75444	chr8	88327420	88327920	501	*	5.2814043636455	5.92532311565777	4.08853582699087	1.54352651621446	1.08616257236219e-5	0.00502698005822144
79507	chr9	124812339	124812839	501	*	6.54364665957683	7.00772928345627	5.85528945559376	1.04884627348492	1.12516914434334e-5	0.00517841812565882
40978	chr2	53453320	53453820	501	*	4.29434943408017	5.12241477525748	2.14040170074829	1.94472858063804	1.15578883638548e-5	0.0052609797984628
24481	chr14	77313955	77314455	501	*	6.33699038481149	6.81637464011925	5.61402647430027	1.09261032575171	1.15588034221282e-5	0.0052609797984628
78868	chr9	106883628	106884128	501	*	4.50246706021475	5.29272597030917	2.61678186727442	1.89199273278617	1.18364627328993e-5	0.00532847799377984
40173	chr2	28508330	28508830	501	*	5.80812759614023	6.36700525181081	4.88366637227923	1.29938823999966	1.22992307407353e-5	0.00550671318958292
522	chr1	9719034	9719534	501	*	6.29571065137414	6.7796118447977	5.56229860768618	1.09862327439543	1.29786798167011e-5	0.00574843871322298
82101	chrY	7834177	7834677	501	*	4.10151424433305	4.979721659584	1.47477816355407	1.88120118824146	1.3162205014847e-5	0.00579854959108625
17084	chr12	26274597	26275097	501	*	5.49475508507431	6.10853280346626	4.40468643451858	1.44860959323772	1.40917610488781e-5	0.00612720425131937
71066	chr7	55132675	55133175	501	*	6.44929454500973	6.91139599718491	5.76533155648823	1.03726140103873	1.41313491751921e-5	0.00612720425131937
3920	chr1	94527402	94527902	501	*	5.26518373252877	5.90337806026708	4.09258011212111	1.50201652040074	1.48666296842962e-5	0.00637886815964421
71937	chr7	94183279	94183779	501	*	5.37708712848988	5.99991736709519	4.2571280028407	1.45586238135113	1.52066255439383e-5	0.00646621563318917
52509	chr3	55191953	55192453	501	*	5.37778008286228	5.99866377712904	4.26431664524427	1.45291377303289	1.53000494950089e-5	0.00646621563318917
58207	chr4	99060146	99060646	501	*	5.3014353171298	5.9351891468772	4.14430336647864	1.48977297724315	1.53056741578486e-5	0.00646621563318917
20510	chr12	128797344	128797844	501	*	5.12231495203228	5.79630593501273	3.8165960798351	1.5816882347552	1.54812688803594e-5	0.00650703006582534
24581	chr14	85234155	85234655	501	*	4.04926318771615	4.9720771839415	0.786558949212786	1.561457473689	1.56355183110524e-5	0.00652522560536477
70704	chr7	39754675	39755175	501	*	5.51902012156174	6.11143531127654	4.49642823715423	1.37656820778369	1.56829728564762e-5	0.00652522560536477
18706	chr12	74781487	74781987	501	*	4.60399659621749	5.35480464047559	2.94775662280589	1.73669440134619	1.80924552793956e-5	0.00746722999391484
63250	chr5	142215811	142216311	501	*	5.33720014643657	5.95794976675218	4.22418272190797	1.4363451428619	1.82034559966473e-5	0.00746722999391484
17758	chr12	52177130	52177630	501	*	5.64427957204312	6.21332797305576	4.69099495164688	1.30003509981648	1.86539027558747e-5	0.00760765255858649
40887	chr2	46873558	46874058	501	*	5.12922467545353	5.79630955165689	3.85042660530474	1.55049617255977	1.91050173816122e-5	0.00771078749070569
18667	chr12	71556875	71557375	501	*	4.4902469766615	5.26065269193146	2.72536420146945	1.74142875569557	2.06294562051925e-5	0.00817561238811738
387	chr1	8154631	8155131	501	*	5.43679325222778	6.04069857215131	4.37842511572151	1.3785378863659	2.06419773339858e-5	0.00817561238811738
